"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"A57",0.193679990015438,0.492174591024674,-1.06418916277436,2.06651159922476,0.0883937783461346,-0.0841217986159972,-1.05834793055523,-0.254758618151275,1.16049854908519,0.161728559186062,0.692451839471171,0.0476662780946731,0.464635129395525,0.79444010295266,-0.565375698973043,-0.828378465177508,-1.19237732474624,0.353373262388505,-0.717603880988609,-0.97370711788397,1.58477439832136,-0.146041923058995,-0.34995172844276,0.601536240524412,-1.24342710450129,0.177355821661249,-0.738471886870969,-0.136589659530778,0.121998233100606,-0.77827456051959,0.432883125531108,-0.530634733938433,-0.373187451205877,-1.32032118120627,-0.963701908443187,0.776602110093133,-0.0826107931176185,-0.449517042806108,0.591064671159145,1.24657483121832,0.430576390842312,1.51325827199571,-0.30118383155956,0.272738894559523,-0.942631235646514,-0.384805199382655,-1.6550929573599,0.520023305214006,0.482942550901321,0.595871533820775
"A58",1.56915545158456,-0.497427639608625,-0.412344292364688,0.380948983944694,-0.760056133975889,0.555779948944117,-0.395857826312926,-1.02859534558565,1.46888286554837,0.263010158093549,0.120461591633472,0.503177913181778,-1.60585227043462,-0.776147935311222,-0.610556186412759,-0.0297027294922319,-0.490435026212751,-0.159377479244064,0.470476107146826,0.799201067383947,0.941099096344744,0.0688993192565172,-0.153196919847167,0.113073168364696,-0.865741343011673,-0.971374372469292,-0.535041320043897,-0.491136144374058,-0.0693808463146082,-0.493653328726392,2.1124137659736,0.734891673415439,0.438880346529889,-0.0728994354421127,-0.179294456776051,0.358642853687704,0.153597177457272,-0.557683657512791,-0.527404887385287,-0.0711824112241864,0.447457269168153,-0.288269689807951,-0.0178805734583661,0.925062803193801,-1.805290287692,-0.627864239399776,-0.11206838491497,-0.22695567231641,-0.950045139094108,0.212970409354565
"A59",1.48235117480832,-0.817701637653329,0.180108700968289,1.33164526541764,-0.209308009053753,0.837505428798963,-0.504275147086863,-0.662977246864812,0.937778786526676,1.27476352075531,0.351112021417358,0.664820397089085,1.15393967636441,1.22386144180903,-0.549228459818083,-1.03231336777007,-0.936211255971633,0.821794493204031,0.361702245439715,0.840318408041361,0.516396942617217,0.0639225001920957,-0.604849294745162,1.02252804852886,-1.05777416321617,-0.600077884170037,-0.858509584635459,-1.18749211874532,0.921167696919979,0.859658652213583,1.15522822368981,0.828857089217854,-0.78536109211933,1.17139670098574,-1.94678331225696,0.25456887851501,-0.445249452348773,-0.284372285182334,0.388791182082202,0.285850472174495,0.327376895979318,-0.313991134913185,-1.10001720121909,0.915065756097603,-0.372124870488355,0.495836485246819,-0.0900103336041947,0.311216762915587,1.87828911062074,0.905303809263773
"A60",0.823019841424371,-0.595883569728805,-0.600211420269207,0.169407980767009,-0.442901320054438,1.5870445700887,0.105976840784142,-0.0734162860151244,0.439695039495361,0.190128277558437,0.33768989064314,0.932385691446496,-0.73014352892083,0.792499977913897,-1.0974767273517,-1.48716680860592,-0.538929462681806,-1.1992631722643,-0.297779160723846,1.16931306841607,1.28999322473213,-0.0717625161428774,0.180598569834288,-0.132287090363024,-1.15467514929324,-0.308394580384114,-1.37881315156295,-0.100114487468123,1.15560543122931,0.417754643639911,0.785948433424327,-0.7824821336821,0.454863032544117,0.16481323949632,-1.14023279395717,-0.577810009098554,-0.980667287249223,0.127371260465844,0.0761045667785231,-0.822728977961124,0.379272661601289,0.0880260902403294,0.271096314949453,0.830098721000311,0.109874406976165,-0.203398877443203,-1.31496542017964,0.506424190277531,0.427523661009396,0.117240184132785
"A61",0.796585564993387,0.281807883457581,0.594552098452061,-1.55931624638712,-1.54675252926732,-0.212923690818291,-1.0856349622482,-1.16890001155865,0.808741304514577,-0.157658862138788,0.222336073490961,-0.351686635032503,-0.097357291273354,-0.0794204325245944,0.0472147366766177,-0.112607454051027,-0.132304103730156,-1.37292278286007,0.349788006316528,1.43805673347669,0.0353251131706037,0.464695537496383,0.878640832575487,-0.772954630453694,-1.412565319679,1.17811637338978,-1.45660179599519,-1.53550029022201,0.570287097805573,0.447313685503037,1.21106101843415,1.16129191459865,-0.872166399978685,0.909552035486223,-0.083771014828834,-0.0425902223837622,-0.762564112340965,-1.52790029706225,0.411216362749816,-0.105540851892365,0.0508021375841189,0.768276099149164,0.661938975483519,0.622630313569016,0.0679872750229872,0.0152723809275194,-1.2131803207757,-1.25185488757494,0.710741317385636,1.1778546428065
"A62",0.760375850513052,-0.48428957664458,-0.63564521128102,0.471013984874855,0.0291038001389053,0.926791694530167,-0.783153588155135,-0.117954849833731,1.2508887617472,0.447529363385426,0.644481784770568,-0.303741339346929,-0.695450409003032,-1.11620410425353,-0.294018336738194,-0.215607262517114,-1.79865932403358,-0.187330269198651,0.0356044093940724,-0.346396969897901,1.34051048523411,1.64687220462854,-0.617239549420697,0.586895765410189,-0.491337253295764,-0.726230244552422,-0.846210149899141,0.309044520815937,0.754179803740078,1.5620277679803,2.81060195696404,-0.605518171769823,-0.808918494649817,-0.899876555753589,0.703239619175196,0.278343625762568,-0.911894274189234,0.741810701008188,0.935860645970022,-0.424726465994132,0.0226374942289174,1.64545162588444,-1.076914474559,-0.879763553232977,-0.733559843101587,0.872615049342878,-1.16942211267595,0.222132483944756,1.08353221038508,-0.169239747199894
"A63",1.79743682085462,1.12041720313134,0.0652180505523716,0.0956505973046904,0.33398574532065,0.255661354946828,-1.12045122097566,-0.0555527144565838,0.589132046317311,-0.144500440451248,1.54558346226328,1.54785515446264,-0.268052262680429,1.37690484314163,-0.0939962301408988,0.245908344320579,-0.809231568227713,-0.872848852055743,1.07009937713693,1.55850328083964,0.5382010328678,0.530495322312239,-1.9462344496749,-0.459016076118374,-1.2398766789833,-0.787347532061823,-1.81062797609115,0.309500583927691,1.02620469306421,-0.19520443082406,1.04705864758303,-0.0934258898842278,-1.2448158654691,0.75978806131981,-0.102833724530938,0.316214658701508,-1.31178089697515,-0.605052556765514,-0.704233765296358,0.998059392440191,1.31922215495216,0.849701511829264,-1.20828256303112,-0.319160681627447,-0.0233570446853297,-0.233014985336624,-1.43771807762293,-1.63908122149768,1.62087870742528,-0.176889296495991
"A64",1.20206372231855,0.495494710730748,-1.07866555274771,0.799267369210573,-0.55398958506209,-0.0469768064200585,-0.600217718658179,-1.2452767896557,0.921893828036414,-0.0881821284883194,2.57278215464456,0.117167455985849,0.348093501582657,0.502611437662698,0.114821579154833,-0.0827682906296623,-0.425675510703822,0.190275825784456,0.439646579784339,0.986911043946249,0.586974302201883,-1.32267206796165,-0.179236506126382,-0.486660159415683,-0.493438601690303,-0.246469665273873,-0.231008337075555,-0.384455380044126,0.226850456673856,0.817545898664441,0.907312577405437,0.170670544499805,0.21041757691122,1.54448200083139,-0.363711852684763,-0.532134372227056,-0.791831892225964,-0.174148523762996,1.47491391446354,1.66642672681162,0.330761263867787,0.0684863648409918,0.15390042490685,0.366745790385488,-0.907227663115122,-1.04283733366482,-1.66570426794364,-1.12563166399478,1.30412960866685,0.89215022928239
"A65",1.6782740630262,0.500084723639961,0.0526062637446005,0.00200809462827539,-0.238810268839789,0.0195362339885874,-0.982785078210962,-1.52100212868929,-0.276043075230336,1.20600900446274,0.340124313605265,0.114690794487524,-0.209584543969386,0.480561705311878,-1.18985535542073,-1.05528364658842,-1.07986227607848,-0.739813336590928,0.132168643446074,0.940215576824741,1.79578754761115,0.469793495817864,-0.265992527207304,0.204374961322206,-0.0469292955458865,0.388266179917559,-0.222116905670912,-1.65766828111352,0.337067777900881,-1.02405483129662,0.759154262490147,-0.339449953471165,0.223337390597084,0.748737545661801,-0.490228407782463,-1.9003590715978,-0.253206554747484,0.211358214724085,0.51945438713845,0.342873809584124,0.0688578305923543,-0.0338621332716198,-0.141969502738489,0.699340185693461,-1.14229541666869,0.366808300145354,-1.03501222046501,-0.540990030213487,1.03445850314619,0.592217966218727
"A66",0.740042388217926,-0.667633080509951,-0.271473551700744,0.926971379467302,-0.12216035810501,-0.0236652852979755,0.126718924023126,0.342138396482773,0.910315509848412,0.782514292025233,1.26740917142766,0.595461148187725,-0.851272081894659,0.461945141982645,-0.014102602623842,0.130471895380408,-0.587246959909484,-1.33226937071546,1.52075989615345,0.191800765542813,0.31093065874457,-0.270980082200024,-0.30643041781983,-0.126568622726967,-0.859325200057768,1.77166375905511,-0.641104893698962,-0.916891677912158,0.899846265024415,-0.602799053541539,-0.0529312868073183,-0.511269973574051,0.194023315152836,1.57244744284317,-0.652725239810955,-1.20381483394009,-1.16440263871647,-1.85631948091052,0.765616899588581,0.958501348507331,0.496277618810192,-0.611753000730195,1.0918337934163,-0.458652113585493,-0.35267158686093,-1.05952992988882,-0.431880277961807,0.374315393868099,-0.172510339077148,0.730422764576914
"A67",1.29721454095843,0.174958257182728,-0.234574158108611,-0.175073085602748,-0.113191098060039,1.69654052551701,-0.345276278963835,1.14176025084959,0.344305425626646,1.13533517530101,3.10305428138171,0.951144426330275,-0.879676701885197,0.320582681005613,-1.34440813360096,-0.984233366208944,0.0926425540918592,0.283375291766182,1.07164660514263,0.480426116694239,1.09153494097793,0.584693259271644,-0.463284257733813,0.472852994407163,-2.7707549385396,0.236466220770763,-1.0347933875057,-0.178735900562164,0.521593689681017,1.02128991065538,1.28197728473583,0.526362902233196,-1.68499893351347,1.64038196658163,-0.83742572352022,0.413756320883952,-1.35490014627606,-1.05278196590774,0.567099766462915,0.837141787430749,0.872443416444451,-0.156329066317779,-0.785822388435832,-0.0633303588534124,-1.36409607155079,0.888126857928227,-1.58094210746461,0.507793178630071,0.82171340012021,0.970718434433481
"A68",1.62825943373265,0.75253073799782,-0.657561759195154,1.0586773791431,-0.752434469005316,0.164710583203804,-1.2103089278835,-0.497096741627867,1.45518766010502,1.13406178220676,1.86653984013537,0.249502329554027,-1.4546257242707,1.51218535312133,0.710369049253005,1.05614081476199,-1.00776128814099,-0.295550407525112,1.28980637588161,0.836508098103959,2.33651407794551,0.381724910213235,0.00105982696120893,-0.284801423144756,-0.060590998333682,0.243139408150415,-0.458052267715679,-0.417103351578587,1.37071662647908,-0.188761166285991,1.33961488831965,-0.637728661040352,-0.672746625119236,0.315888586499629,-0.317448497079705,-0.355378203404959,0.204143866405362,-0.578890687425386,1.03089284877876,0.600044313691011,1.34433674789122,-0.266818832033022,1.001493587928,0.974740142994836,-0.498913985772929,-0.437462837873303,-0.144288783086325,-1.21749710301172,1.6791122508573,1.31445458914069
"A69",-0.502235977747736,-0.583296914156781,0.0252537354883725,-0.762593914221404,-0.874674449576416,0.434761457904238,0.435588948927051,-0.490033048353198,0.752023548459253,0.960398818504271,0.475445053086502,-0.0485639846819707,-0.428889898932824,0.207866630243822,0.607568490075463,0.0344799551030798,-1.83670388279822,-1.69691684906191,0.71738183931827,-0.108025315757511,1.41863085087804,0.386668391376609,0.417341308615392,-0.309921194576375,0.683771167064106,0.602815548531459,-0.784347374475748,0.756653900829456,0.430012037003177,0.61835942248932,0.903395545922215,-0.154937357336654,-0.36190990542519,0.835515231263109,-0.459097781204608,0.0766390586579452,-2.87715534987329,-0.771339582715577,-0.62596076347944,0.941369491979466,0.732518507054915,-0.42831859949391,0.0911328246107025,0.499999771373405,-1.65532149607171,0.0298340776818523,-1.23352423061083,0.443988944739,-0.098959352467797,-0.065183620307768
"A70",1.4747062002639,-0.926318920461399,-0.598200083202158,0.757113627537496,0.0594973256466154,-0.174845458795346,-1.59544154832114,-0.390919866697684,0.202861356391431,0.0922202059633379,1.81507010919816,-0.915425952541254,-0.109394993499627,1.07473370320224,-1.18227427190488,-0.582961802618343,-1.29014595858563,-1.21391415197765,1.64622354883322,1.42880737473439,1.38837184060939,0.468489207611977,0.659416069212946,0.659356016349207,-1.43683795487074,0.351132769347027,-0.961004511926526,-0.477485745300441,0.188245082551508,0.19128918131809,0.652414128558828,-0.297213853295011,-0.665108270709196,-1.30869032452628,-0.897428611791878,-0.0883837845575592,-1.48589601497488,-0.489648452563051,0.836289582978949,0.549233828727663,2.31948973826173,0.149945366162741,-0.476124385687301,0.114338979961518,-1.37595900930518,-0.0426506872146028,-0.365709038674315,-1.18243843754259,1.10799940068907,0.670681209553405
"A71",0.760443793121319,0.234355835688557,-0.630032799942948,2.09328464679442,0.341215648466051,-0.118130937436201,-0.624952261284219,-0.449081638745087,1.42346417717624,-0.22152918564248,-0.219913287991836,0.964063642662246,-0.504382679739036,0.573181980868298,-0.426851335003571,-1.12666754469439,6.82681691972498e-05,-0.511148962004098,-0.583121251180254,-0.920664839837121,0.162165932986849,-0.396035222762546,-0.569375949884745,0.795348021761597,-0.854005932872018,-0.153480098934575,-1.530357604025,0.33852153253558,2.01841180310001,2.37757405797734,1.62587868681779,1.25016746353439,0.771985197864937,0.0346485180193447,-0.170353462052261,-0.42915396902379,-0.855350619459127,0.338656666736035,1.14373284892106,0.383031974816851,-0.232090894551129,-1.4392872782703,0.482242926042525,0.395112895443946,0.374614347271737,-0.0369838064635335,-0.440885753891243,-0.682163927954773,0.44174456667887,1.4828874846849
"A72",1.10946961622271,0.654798776058799,-0.187452348473297,0.1321852850471,-0.73730761386122,0.438450897977814,-0.743581507365968,-0.712541433616738,0.219425761179713,0.458298225174467,1.86750358147225,0.976608014216896,0.110309057323606,-0.0340487073908206,-0.104239722707751,-1.97701853495393,-0.305416208629406,-1.9185231065611,2.18377689285764,-0.460844186180857,0.415146064679015,0.173208247300756,1.21347017994478,0.229172593802471,0.176058901588594,0.367657173842131,0.299248929067985,-0.475551907778737,1.11679541887906,1.22303533077829,1.19379734068249,-0.33861342098887,0.246085338765238,1.00058974634291,-0.605505345168931,-0.39529215311014,-0.230080931074007,-0.631008668723738,1.30432236610041,1.47495999085981,0.254565764319172,-0.372323205725762,-0.280899330101102,0.915383809153968,0.438662713433184,0.637981908077449,-1.74501817982415,-0.714029436488781,-0.544826640976353,0.00832484234075609
"A73",1.42204586501008,-0.920719613146942,-1.24171032464617,0.244142579405299,0.555103107244845,0.843917325041471,0.602765563705547,-0.714859672050745,0.957190378192854,0.882093614893243,1.40599209613946,0.191848467686617,-0.87831792023399,1.11395134130555,-0.744706820996484,-0.136893576785253,-1.50413487037412,-1.29475286510317,0.20931325617196,0.176069491756224,1.55545279657734,-1.79462114792676,-0.773288365042573,0.528984466510271,0.138745584715852,0.155477397981262,-0.71420305332958,-1.62404818559166,1.89769204019136,0.535786253441668,1.41334086319501,-0.497709061724882,0.43086416945784,0.539252598226812,-1.61371160661098,0.654276559866371,-0.773836292954672,-0.661646568952863,-0.637563581506339,-0.812777223275695,1.32090900026754,0.738541385900248,-0.0424745421302708,1.14873996445081,0.548709298638068,-1.11857459594008,-1.32119791306637,-0.833049684234294,1.71450824610661,0.19549099122206
"A74",-0.148068138972365,0.494139759139416,0.908540716845462,1.28438165850253,-0.829831913507232,-0.379704182638864,0.849104581238583,-0.677758863761216,1.06667414285222,1.22348258155504,1.18962472569254,-1.95741399708844,-1.25245276657353,0.275991274351376,-1.93861444606113,0.280468310860361,-0.19550727182122,-0.309352485438047,-0.0248962788834692,0.251837940166928,0.922099722266261,-0.571707279891037,-1.35145576424874,1.19778432643549,0.638317510926894,-0.410945196714283,-1.8808311203662,-1.20837455870345,0.540837626389885,1.49834915720434,0.831949616329549,-0.896887099400954,-1.15262322360485,0.688662189598163,-1.58969402955737,-0.316800621765673,-1.56644605387789,-1.15322771241112,1.30995036086247,-0.572483116933558,1.62305299400651,0.231190360685244,-1.44258447876005,0.733538186688689,-1.8241559562221,-0.404742430590846,-1.26631428419364,-0.880711774425793,1.52704061436129,1.36837621210128
"A75",1.26592550462379,-0.708315024417809,0.53964105269627,0.476361950989,-0.60755211277865,0.866194000360762,-1.07899716281916,0.0658942132046323,1.4024821927751,1.43869569404277,1.54872511578278,1.54887445909857,-0.367146191213384,0.861138259295035,-0.135888613530808,-0.426057020261411,-2.00740594630858,-0.284757781093416,1.09381701502179,0.78335816591313,0.586167388152232,0.7385874616219,-1.44028380986879,0.191977235655506,-0.652435504478325,0.166114183988492,-0.0494488318777713,-1.14262132886317,0.0689818351293237,0.684978011019683,0.674254507965826,-0.149339576127511,0.723357838484169,1.08079052580379,-1.34430402940511,0.968394049144577,-1.73296098230119,0.410411083518059,0.592922482135419,0.155115828304652,1.79756368413267,-1.07672380876795,-0.922527840028209,0.553043515726128,-0.9383582144761,0.131588691869083,-2.19482976736217,0.03052517737051,0.499429883987203,1.41293110656739
"A76",1.19546776058739,0.0969259798617536,0.442790569289829,0.997821548943713,-0.974438877608726,0.870703864407902,0.254297514814456,-1.36425087004662,-0.31120246359312,0.7907960911649,1.94251992523254,-0.481483175512054,0.364014675820888,-0.715794809865785,0.237242206733589,-0.0452347108555733,0.322686252374119,-0.587620371994817,1.17727645276999,0.184586364767919,1.78024326005517,0.133367235060906,-1.0224825476759,0.0737505933432579,-0.33196866331989,1.09527320385785,-1.56224876119076,-1.45273817345462,1.1205711036862,-0.0532645140085377,0.714016031226444,0.264581626562726,1.00966510097664,0.255560949177641,-0.132243369717765,0.0962140204890634,-0.636838427110964,-1.60923544102786,0.364819683186328,0.475805280005777,-0.688560986165748,0.975124592487712,-0.35704542136354,-0.406475586335503,-0.899074917253784,-0.0857806671864873,-1.31730920204245,-1.518976820161,0.704064046842264,0.676168093459995
"A77",1.17905535557749,1.26161673471636,-1.25366995574892,0.64841478709214,-1.22434379761323,-0.824508159101145,-0.219437647961082,-0.937582015593126,1.26282811688747,1.13858583626292,0.724193882461276,1.2968170082429,0.271599359056284,-0.682689096743207,-0.843802206023176,-0.00484310753771815,0.126138477507226,-0.675289070157377,0.452108138408936,0.926746630975227,-0.894123051127501,1.08048870333582,-0.396945905521475,0.422852367668078,-0.470141025161837,-0.211714637416959,-0.836731094647126,0.515088242667941,0.0704737510268151,1.08383966486779,0.735504971783856,0.109165633690287,-0.830136518973635,1.40234772842454,-1.5024903003614,0.149690097842799,-1.07583040377481,-1.60465804193304,1.48902061708444,0.619257268732688,1.5358353448221,-1.27167293389555,-0.969599476789195,0.581876756044301,-0.303366623085504,1.67491251410303,-2.56088025594213,0.207572206581988,0.31525656395014,0.485884077993558
"A78",1.44889847882205,0.647696119184071,-0.754796286452617,-0.288691288544708,0.237340219633475,-1.05183365857574,-0.324519220728048,-0.249140447851782,1.4352427154686,0.0592551315252432,2.00547339744119,0.568044695189839,-0.349841598820354,0.411730912373402,-0.368599586604554,0.830277010696898,-0.0666794774767213,0.169383524854297,2.04231788609116,1.21465250596637,1.18221035779269,0.419926315028834,-0.825799151507181,1.21985748758375,0.358281817314588,-1.1632689633918,-1.08265284039245,-0.402704569287681,0.658534849223538,0.891170718013184,1.02369942112688,0.572202010222735,0.156036258742919,1.15274659301485,0.424559521607923,0.0198894552956349,-1.50806984753391,-0.771557443166148,-0.483674617873175,0.447944244588346,0.504597778340065,0.53761884886148,-0.297173198829621,1.12344524430227,-0.907050557592745,-0.538072839381124,-1.3528255273214,-1.07300356730322,0.958980291177663,1.1065294250849
"A79",1.37242893009481,-0.331652432546721,-1.29758716157889,-1.03343219734848,-0.371874145711888,0.391016113805672,-0.118011721729058,-0.81508940038067,0.776316422570241,0.107530779689595,0.683914251680872,-0.702347126957088,-0.149278416321188,-0.284341749374657,-0.565470715179199,-0.483313826372478,-0.960684999174445,-0.52306823621051,0.470993634056144,0.627136066638871,1.54972006899193,-0.168244772157679,-0.940718709084018,0.237005538671757,0.126611890407133,-0.433488313248153,-1.98115904857233,-1.21965082159539,0.90838563226041,0.313072667581895,0.522046031517648,-0.644825777511386,0.324633834845513,0.865316348359518,-0.47598134497438,0.717305666358832,-1.08268621458115,0.114576980805423,0.858411811787389,0.253856952315992,1.21415541775533,0.568033616193072,0.0560820719525969,0.0972972758882348,-0.843679305042249,0.61806399508163,-1.26651683553442,-0.288306997296991,-0.548181887834322,-0.0702144120082883
"A80",0.0409713407770125,1.54275820797595,-0.327870085984439,0.539399841640311,0.322979039343131,0.128164934102837,-0.111303269015071,-1.99015397363563,0.965340955006823,0.567306528000992,1.05005643087308,0.682731707907945,0.747343335785223,0.330573579368847,-1.10315386093772,0.348956185426253,-0.361004044770021,-1.58956114679536,0.711322365916764,0.552087512362986,1.6285531233374,0.851018976019081,-1.40437085158991,0.739718751329697,-0.664846642102032,-0.458487977779575,-0.710236998674365,-1.01049577232582,0.989562798939748,0.072258991467856,-0.368064063865284,-1.00195850575881,-1.5629472314971,-0.311563525347816,0.0490699300063312,-0.0305021037723767,-0.428125557287443,-1.01494037700011,1.25325754633891,-0.392988883401142,0.0469741196270603,0.275930727939456,-0.468471288286161,0.56463715638237,-0.503311991398833,0.707600042323789,-1.50180001370567,-0.772806171000579,1.70779611287671,-0.637475085989401
"A81",1.49759661169729,-0.0382955950014309,0.0927599020385628,1.07287116444071,0.589638740979292,0.750967717900398,-0.307476669224501,-0.400668535885116,0.153079452392133,-0.565191762245421,0.862227244336547,-0.98684234519167,0.323245968487758,1.24373045752452,-1.58631162462488,-0.349126544269237,-0.723811693103854,-1.59046316391482,0.437497249365371,-0.593447877931964,-0.0660248649744904,0.485751814543895,-0.380875076898994,-1.21554977020069,-0.0380372907484388,-0.78126480961628,-1.68945572281325,-0.4297177903843,-0.195966449958517,0.101514019130583,1.23420423067082,0.835584682348671,-0.393167522303874,-0.415586663152227,1.00169832202863,-0.278030419270999,-0.259159762187899,-0.456297348248117,-0.0977699135930367,0.803524509522424,0.585319967808898,0.743873965270454,-0.522870657177505,0.0584348199895411,0.577836029894869,-0.484820207460166,-1.81900033753684,-0.790286096547842,0.407967916504333,0.580769979854607
"A82",-0.0720147225262786,0.0607707542118456,-0.891208222392592,-1.0108154194151,-0.268118283105031,0.472669111521991,0.622682647729036,-0.0188273589611524,0.0651572078487774,0.232654469047156,0.0722082801873761,-0.0776419787196604,-1.33865508163203,0.948709283124099,-0.655376754994403,0.873035303732862,-1.4553081481022,-1.04781768409318,-0.0504765030173402,-0.137489360049284,1.37793697742877,-0.158400982471095,-0.80644667598725,0.138030099030277,-1.56203740407534,-0.587571796160768,-2.04523614649789,-1.844908707402,0.262499420797179,0.396899180761431,0.626202079723769,-0.204309386679223,0.212498049182617,0.857309153155594,-0.237922649180288,-1.03539052843103,-0.849626646310472,-0.900425725615223,0.19329333028735,0.969730453939305,0.417724532275057,0.745743286173245,0.17547356714538,-0.183448167297302,0.63952451436501,0.239035085073051,-1.07894572348568,-2.41372728387789,1.38117898731463,-0.0395144920027717
"A83",1.01115544483794,-1.08068682527515,-0.784050190126111,1.72015712217401,0.544269095782755,0.717692652432274,-0.598121463895145,0.279580181985043,0.767600658636789,0.311101810626389,0.754294138927643,-0.716758060229347,-1.84697806559306,0.552038754231379,0.96045089029779,0.585268560820842,-0.40112006522762,0.206264278431031,1.32405642864528,1.53318165992556,0.516496617820303,0.583432959390611,-1.60455114051301,0.631528239494908,-1.05062903411081,0.45141116604346,-0.104388380154183,-1.46824846037759,2.05479472524036,0.357401986506483,0.284197592452579,0.840406219136567,-1.27564609671946,0.448749074910604,0.340234995569157,-0.776200925350532,-0.183244756774148,-1.25399158684801,0.250141720063138,-0.24154101433392,1.29201968093881,0.114862428994451,-2.03727904332342,0.134608770569963,-0.0136384703543994,0.434942980659877,-0.161648442877824,-0.797219758620577,1.77589345716443,-0.103902465993601
"A84",1.01730833065963,0.497917968023546,-0.251308430051414,0.391890338400505,0.00154800812753908,-0.901018785286858,-0.88993111736997,-0.883568497752846,0.855732671493314,0.111253708130769,-0.245464573567482,-0.786081676592816,-0.903891161003809,0.495216308348284,0.699210673315145,0.305058435426673,-1.5670418246027,-1.21995121089293,0.840552907419611,0.396051047201089,0.900684560389291,0.127428611955241,-0.775274723336222,0.132069029937309,-0.646613020468666,0.0321683465258434,-0.51443644649993,-1.68592186169921,0.858966293877525,-0.37618066584635,1.65485748857025,-0.162019210641839,-0.556025658535888,0.652853878236627,-0.230772927711025,-0.23609822874032,-1.35277088681678,-1.41203443965255,0.815652614204957,0.521203774222676,1.05667739526495,-0.112177558291776,-0.0808414250804017,1.14234395481792,-0.933119717935209,-1.07422748090584,-1.21950883713447,-0.841993024069311,1.0896789817395,1.09622918698016
"A85",0.564836756814816,0.928270347179831,0.187072987400004,-0.165548533284258,-0.833160019283355,0.483588857133701,-0.692267346534971,-0.873605900543108,1.51275779548724,-0.335102696309079,0.545981787862276,0.175185862512067,-0.757394958672876,-0.750762490168327,-0.797420619062268,0.600568811739908,-0.156291407720002,-0.29798585245127,0.514598502839026,1.22297428406974,0.587364197298113,1.01134078219582,0.468575113147688,-0.356498231258395,0.32711173802524,0.710324355273659,-0.351415197113312,-0.815136022981444,1.42941867676632,0.645809736635031,1.86513039145066,0.0392175437187597,-0.325316130134089,0.290148199965594,-0.119050978508995,-2.12521657441859,0.588389404231631,-1.42108691775502,1.62186278159193,-0.752143366995831,0.935798472322187,1.08568876377052,-0.839382423151752,1.05638522838272,-0.639633399458903,-0.889723318717892,-1.53484826528147,-1.15211265741112,0.895111195402979,1.2225491222139
"A86",1.65955731607956,0.4959859457109,-0.527474692987145,-0.160063605032575,-0.0475870124759731,-0.500490744691663,-1.34242017024156,-0.753188941333808,0.350122191787318,2.82564897828208,0.181540475102333,0.671981647141276,0.0556684226757748,-0.885699680610934,-0.367739643837006,-0.428085946829271,-1.27991637526804,-1.34938658855219,1.64497072054741,1.23061033764114,0.672263265184892,0.545001334032334,0.232692477005169,0.0678145972257807,-0.674781784614159,-0.829779698915339,-0.575374152776919,-0.937916228284298,0.165605326086125,1.010100171948,1.54908006386847,0.810426619900275,-0.975343835492249,-0.357594974854774,-0.278458421046666,-0.879660115099165,-0.240858222311654,0.0287204836024267,0.751072299904138,1.86763629725432,1.88437072613869,-0.210254077033705,-0.136223983070973,0.040900414161066,0.355363557261679,-0.162911658881644,-0.689536452978955,-0.570453683777298,1.36023346674949,-0.324324597004649
"A87",1.29724550786914,-0.341044711052126,-0.126806515251746,0.812495843948308,0.469166692464426,-0.464488198742918,-1.16771774115811,-0.874942086229437,-0.406508364782388,-0.228681903310899,0.421736866355727,0.148953291216501,-0.760862437452315,0.0524375851832053,-0.204371692465812,0.252412680080822,0.0788585552223527,-0.601219397627224,1.33797872620138,-0.162509893555325,1.38675163899748,-0.301366037503132,0.0615046404119558,-0.955947318135345,-1.53858194928673,0.847117623860185,-0.456394406575287,-0.468361963326556,1.42374403678327,0.533109132047036,2.80758806951492,0.0164951769858097,-1.02494111251403,-0.756598157113739,-1.72549452918668,-1.062791282582,-1.50411540363181,0.0721126428820866,1.3687698039124,0.587464579181437,0.980781747537719,0.68571581821306,0.590330347703041,-0.732814475654139,-1.12662425201466,0.786467629856484,0.981833597154773,-0.768174558453392,1.17644904744777,1.10434507499759
"A88",0.928039980046585,0.635600283411263,-0.879501892640062,1.06035841874241,-0.604445181529831,-0.169636710712727,-2.86687047909225,-0.675635941373685,0.45210096349704,1.02029567994341,1.73071734753026,0.395343455159516,-0.513110026464489,-0.393150918743636,-1.04590229796362,-0.304967206329427,-1.49366216774812,-0.938023915373255,0.458171349032251,0.890491347021229,1.81978982228185,-0.458192935813766,-0.0984423599437783,0.927368177892313,-0.995397937882296,0.830309884987369,-1.29749648700585,-0.293028338767171,0.208103893257297,0.164385654069412,1.19089426871647,-0.158567613651673,-0.651932241870942,1.74554627785278,-1.23674513578346,0.74542036816233,-0.634738147038382,0.0754246494918764,1.30708928089237,-0.327564969336768,1.6978387252753,0.613001521985673,0.047791559039731,0.398672711469319,0.0947832863247291,-0.612775604013053,-0.475364878262543,-0.0309735660804737,1.02660028553618,1.01423250839564
